image_path,tier,tier_score,normalized_dept,anchor_group,university,work_type,post_no
data/crawled/raw_images/582_0.jpg,A,69.4,fine_art,경희대_fine_art,경희대,평소작,582
data/crawled/raw_images/2302_0.jpg,B,64.4,design_general,한성대_design_general,한성대,재현작,2302
data/crawled/raw_images/3171_0.jpg,B,48.1,visual_design,숙명여대_visual_design,숙명여대,재현작,3171
data/crawled/raw_images/2663_0.jpg,C,34.7,design_general,인천가톨릭대_design_general,인천가톨릭대,재현작,2663
data/crawled/raw_images/668_0.jpg,B,55.0,craft,동덕여대_craft,동덕여대,재현작,668
data/crawled/raw_images/798_0.jpg,B,63.7,fashion,동덕여대_fashion,동덕여대,재현작,798
data/crawled/raw_images/3179_0.jpeg,B,57.9,fine_art,가천대_fine_art,가천대,평소작,3179
data/crawled/raw_images/2750_0.jpg,A,71.8,sculpture,국민대_sculpture,국민대,평소작,2750
data/crawled/raw_images/3455_0.jpg,C,33.5,design_general,인천가톨릭대_design_general,인천가톨릭대,재현작,3455
data/crawled/raw_images/3434_0.jpg,B,55.0,animation,청강대_animation,청강대,재현작,3434
data/crawled/raw_images/3564_0.jpeg,A,76.1,sculpture,국민대_sculpture,국민대,평소작,3564
data/crawled/raw_images/274_0.jpg,A,75.4,industrial_design,건국대_industrial_design,건국대,재현작,274
data/crawled/raw_images/1415_0.jpg,B,48.4,visual_design,숙명여대_visual_design,숙명여대,재현작,1415
data/crawled/raw_images/3123_0.jpg,B,48.7,craft,서울과기대_craft,서울과기대,재현작,3123
data/crawled/raw_images/3168_0.jpg,B,56.6,fashion,동덕여대_fashion,동덕여대,재현작,3168
data/crawled/raw_images/2887_0.jpg,B,66.0,visual_design,동덕여대_visual_design,동덕여대,재현작,2887
data/crawled/raw_images/752_0.jpg,A,83.9,visual_design,경희대_visual_design,경희대,평소작,752
data/crawled/raw_images/3494_0.jpg,B,61.3,visual_design,명지대_visual_design,명지대,재현작,3494
data/crawled/raw_images/236_0.png,A,82.0,industrial_design,중앙대_industrial_design,중앙대,평소작,236
data/crawled/raw_images/2671_0.jpg,B,55.1,craft,단국대_craft,단국대,재현작,2671
data/crawled/raw_images/2553_0.jpg,B,48.2,fine_art,성균관대_fine_art,성균관대,평소작,2553
data/crawled/raw_images/1926_0.jpg,B,58.0,craft,동덕여대_craft,동덕여대,평소작,1926
data/crawled/raw_images/3279_0.jpeg,A,73.6,visual_design,경희대_visual_design,경희대,재현작,3279
data/crawled/raw_images/3311_0.jpeg,B,60.6,industrial_design,가천대_industrial_design,가천대,재현작,3311
data/crawled/raw_images/1480_0.jpg,A,67.0,visual_design,서울과기대_visual_design,서울과기대,재현작,1480
data/crawled/raw_images/3330_0.png,A,79.1,visual_design,서울과기대_visual_design,서울과기대,재현작,3330
data/crawled/raw_images/3471_0.jpg,C,34.1,visual_design,남서울대_visual_design,남서울대,재현작,3471
data/crawled/raw_images/2860_0.jpg,B,59.3,fine_art,건국대_fine_art,건국대,재현작,2860
data/crawled/raw_images/2503_0.jpg,C,47.1,design_general,삼육대_design_general,삼육대,재현작,2503
data/crawled/raw_images/3625_0.jpg,A,76.9,industrial_design,건국대_industrial_design,건국대,재현작,3625
data/crawled/raw_images/1503_0.jpg,B,50.7,interior,숙명여대_interior,숙명여대,재현작,1503
data/crawled/raw_images/1601_0.jpg,A,65.8,fine_art,이화여대_fine_art,이화여대,unknown,1601
data/crawled/raw_images/1080_0.jpg,A,65.5,visual_design,국민대_visual_design,국민대,재현작,1080
data/crawled/raw_images/2443_0.jpg,C,43.0,industrial_design,협성대_industrial_design,협성대,평소작,2443
data/crawled/raw_images/336_0.jpg,B,55.5,fashion,동덕여대_fashion,동덕여대,평소작,336
data/crawled/raw_images/396_0.jpg,B,52.9,visual_design,숙명여대_visual_design,숙명여대,재현작,396
data/crawled/raw_images/2192_0.jpg,B,48.7,fine_art,성균관대_fine_art,성균관대,평소작,2192
data/crawled/raw_images/1024_0.jpg,A,70.6,fine_art,경희대_fine_art,경희대,평소작,1024
data/crawled/raw_images/1212_0.jpg,B,62.8,design_general,경기대_design_general,경기대,재현작,1212
data/crawled/raw_images/2070_0.jpg,A,67.8,visual_design,서울과기대_visual_design,서울과기대,재현작,2070
data/crawled/raw_images/1023_0.jpg,A,67.1,fine_art,중앙대_fine_art,중앙대,평소작,1023
data/crawled/raw_images/1875_0.jpg,B,59.3,craft,서울과기대_craft,서울과기대,재현작,1875
data/crawled/raw_images/950_0.jpg,B,59.0,industrial_design,상명대_industrial_design,상명대,평소작,950
data/crawled/raw_images/3914_0.jpg,B,65.2,design_general,인하대_design_general,인하대,재현작,3914
data/crawled/raw_images/1245_0.jpg,A,72.0,design_general,홍익대_design_general,홍익대,평소작,1245
data/crawled/raw_images/1136_0.jpg,A,82.9,fashion,경희대_fashion,경희대,평소작,1136
data/crawled/raw_images/3648_0.jpg,B,54.4,craft,동덕여대_craft,동덕여대,재현작,3648
data/crawled/raw_images/762_0.jpg,A,77.3,fine_art,성신여대_fine_art,성신여대,평소작,762
data/crawled/raw_images/1294_0.jpg,B,63.8,industrial_design,상명대_industrial_design,상명대,평소작,1294
data/crawled/raw_images/1728_0.jpg,B,55.9,design_general,상명대_design_general,상명대,재현작,1728
data/crawled/raw_images/2794_0.jpg,A,76.7,visual_design,건국대_visual_design,건국대,평소작,2794
data/crawled/raw_images/2611_0.jpg,B,51.6,craft,서울과기대_craft,서울과기대,재현작,2611
data/crawled/raw_images/3249_0.jpg,B,58.0,craft,서울여대_craft,서울여대,재현작,3249
data/crawled/raw_images/3447_0.jpg,B,60.9,design_general,경기대_design_general,경기대,재현작,3447
data/crawled/raw_images/1270_0.jpg,A,80.4,industrial_design,건국대_industrial_design,건국대,재현작,1270
data/crawled/raw_images/3076_0.jpg,A,70.8,design_general,이화여대_design_general,이화여대,재현작,3076
data/crawled/raw_images/2806_0.jpg,A,69.6,design_general,연세대_design_general,연세대,재현작,2806
data/crawled/raw_images/3419_0.jpg,A,82.5,visual_design,건국대_visual_design,건국대,재현작,3419
data/crawled/raw_images/1418_0.jpg,A,66.1,visual_design,건국대_visual_design,건국대,재현작,1418
data/crawled/raw_images/289_0.jpg,B,60.1,craft,서울과기대_craft,서울과기대,재현작,289
data/crawled/raw_images/304_0.jpg,A,68.9,fine_art,성신여대_fine_art,성신여대,재현작,304
data/crawled/raw_images/837_0.jpg,C,37.3,design_general,인천대_design_general,인천대,재현작,837
data/crawled/raw_images/2499_0.jpg,B,65.0,fashion,인하대_fashion,인하대,재현작,2499
data/crawled/raw_images/1163_0.jpeg,A,77.6,fine_art,성신여대_fine_art,성신여대,평소작,1163
data/crawled/raw_images/3410_0.jpg,C,48.1,design_general,수원대_design_general,수원대,재현작,3410
data/crawled/raw_images/3016_0.jpg,B,65.7,design_general,한성대_design_general,한성대,재현작,3016
data/crawled/raw_images/3213_0.jpg,B,56.1,industrial_design,성신여대_industrial_design,성신여대,평소작,3213
data/crawled/raw_images/2074_0.jpg,A,69.0,design_general,이화여대_design_general,이화여대,재현작,2074
data/crawled/raw_images/2606_0.jpg,A,76.7,visual_design,건국대_visual_design,건국대,재현작,2606
data/crawled/raw_images/3622_0.jpg,B,50.5,craft,서울과기대_craft,서울과기대,재현작,3622
data/crawled/raw_images/1522_0.jpg,B,64.0,fashion,인하대_fashion,인하대,재현작,1522
data/crawled/raw_images/1343_0.jpg,A,74.1,craft,중앙대_craft,중앙대,평소작,1343
data/crawled/raw_images/506_0.jpg,S,92.3,fine_art,서울대_fine_art,서울대,평소작,506
data/crawled/raw_images/3809_0.jpg,A,77.2,design_general,건국대_design_general,건국대,재현작,3809
data/crawled/raw_images/264_0.png,A,67.3,fine_art,경희대_fine_art,경희대,재현작,264
data/crawled/raw_images/2018_0.jpeg,B,49.2,sculpture,서울시립대_sculpture,서울시립대,평소작,2018
data/crawled/raw_images/3669_0.jpeg,A,76.1,sculpture,국민대_sculpture,국민대,평소작,3669
data/crawled/raw_images/1828_0.jpg,B,58.9,interior,숙명여대_interior,숙명여대,재현작,1828
data/crawled/raw_images/982_0.jpg,B,56.7,craft,동덕여대_craft,동덕여대,재현작,982
data/crawled/raw_images/686_0.jpg,C,46.2,visual_design,용인대_visual_design,용인대,평소작,686
data/crawled/raw_images/3017_0.jpg,B,61.7,craft,단국대_craft,단국대,재현작,3017
data/crawled/raw_images/1545_0.jpg,A,70.9,visual_design,한양대_visual_design,한양대,재현작,1545
data/crawled/raw_images/3638_0.jpeg,A,72.7,fine_art,성신여대_fine_art,성신여대,평소작,3638
data/crawled/raw_images/2528_0.jpg,B,61.7,industrial_design,상명대_industrial_design,상명대,평소작,2528
data/crawled/raw_images/332_0.jpg,A,66.0,fashion,국민대_fashion,국민대,평소작,332
data/crawled/raw_images/2049_0.jpg,A,79.9,interior,건국대_interior,건국대,평소작,2049
data/crawled/raw_images/2857_0.png,B,54.9,animation,청강대_animation,청강대,재현작,2857
data/crawled/raw_images/2163_0.jpg,A,71.5,design_general,고려대_design_general,고려대,재현작,2163
data/crawled/raw_images/1746_0.jpg,B,67.0,interior,동덕여대_interior,동덕여대,재현작,1746
data/crawled/raw_images/3423_0.png,B,65.1,industrial_design,서울여대_industrial_design,서울여대,재현작,3423
data/crawled/raw_images/2378_0.jpg,A,79.4,visual_design,서울과기대_visual_design,서울과기대,평소작,2378
data/crawled/raw_images/3345_0.jpg,C,32.6,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,3345
data/crawled/raw_images/1206_0.jpg,A,72.0,fine_art,경희대_fine_art,경희대,평소작,1206
data/crawled/raw_images/1903_0.jpg,A,68.1,industrial_design,중앙대_industrial_design,중앙대,평소작,1903
data/crawled/raw_images/2198_0.png,B,55.0,craft,동덕여대_craft,동덕여대,평소작,2198
data/crawled/raw_images/3047_0.jpg,A,67.3,visual_design,성균관대_visual_design,성균관대,재현작,3047
data/crawled/raw_images/525_0.jpg,A,73.4,craft,중앙대_craft,중앙대,재현작,525
data/crawled/raw_images/3201_0.jpg,A,73.5,fashion,경희대_fashion,경희대,재현작,3201
data/crawled/raw_images/3854_0.jpeg,A,78.1,fine_art,성신여대_fine_art,성신여대,평소작,3854
data/crawled/raw_images/3075_0.jpeg,B,64.6,design_general,인하대_design_general,인하대,재현작,3075
data/crawled/raw_images/2436_0.jpg,B,56.6,animation,청강대_animation,청강대,평소작,2436
data/crawled/raw_images/2975_0.jpg,B,58.3,fine_art,단국대_fine_art,단국대,평소작,2975
data/crawled/raw_images/1116_0.jpg,A,78.9,fine_art,중앙대_fine_art,중앙대,평소작,1116
data/crawled/raw_images/3555_0.jpg,A,74.7,fine_art,경희대_fine_art,경희대,평소작,3555
data/crawled/raw_images/282_0.jpeg,A,74.2,fine_art,경희대_fine_art,경희대,평소작,282
data/crawled/raw_images/1450_0.png,A,81.9,industrial_design,중앙대_industrial_design,중앙대,재현작,1450
data/crawled/raw_images/3656_0.jpeg,C,47.2,industrial_design,서경대_industrial_design,서경대,재현작,3656
data/crawled/raw_images/1967_0.jpg,B,53.9,visual_design,동덕여대_visual_design,동덕여대,재현작,1967
data/crawled/raw_images/1266_0.jpg,C,42.3,design_general,백석대_design_general,백석대,재현작,1266
data/crawled/raw_images/1008_0.jpg,A,75.8,fine_art,동국대_fine_art,동국대,평소작,1008
data/crawled/raw_images/3858_0.jpg,A,82.6,fashion,경희대_fashion,경희대,평소작,3858
data/crawled/raw_images/3813_0.jpg,B,50.1,industrial_design,서울과기대_industrial_design,서울과기대,재현작,3813
data/crawled/raw_images/695_0.jpg,B,63.6,design_general,인하대_design_general,인하대,재현작,695
data/crawled/raw_images/928_0.jpg,A,70.1,sculpture,국민대_sculpture,국민대,평소작,928
data/crawled/raw_images/2080_0.jpg,A,67.2,fine_art,경희대_fine_art,경희대,평소작,2080
data/crawled/raw_images/1137_0.jpg,B,61.3,industrial_design,단국대_industrial_design,단국대,평소작,1137
data/crawled/raw_images/3014_0.jpg,B,64.5,craft,동덕여대_craft,동덕여대,재현작,3014
data/crawled/raw_images/3127_0.jpeg,B,52.9,industrial_design,단국대_industrial_design,단국대,재현작,3127
data/crawled/raw_images/3663_0.jpg,B,51.1,craft,서울과기대_craft,서울과기대,재현작,3663
data/crawled/raw_images/2015_0.jpg,B,49.2,sculpture,서울시립대_sculpture,서울시립대,평소작,2015
data/crawled/raw_images/1692_0.jpg,B,61.0,visual_design,명지대_visual_design,명지대,평소작,1692
data/crawled/raw_images/3932_0.jpeg,B,59.4,fine_art,단국대_fine_art,단국대,평소작,3932
data/crawled/raw_images/2332_0.jpg,B,57.4,fine_art,단국대_fine_art,단국대,평소작,2332
data/crawled/raw_images/1334_0.jpg,B,50.3,fine_art,성균관대_fine_art,성균관대,평소작,1334
data/crawled/raw_images/2776_0.jpg,A,71.9,design_general,이화여대_design_general,이화여대,재현작,2776
data/crawled/raw_images/1631_0.jpg,B,54.1,fine_art,가천대_fine_art,가천대,재현작,1631
data/crawled/raw_images/1524_0.jpg,C,36.2,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,1524
data/crawled/raw_images/2859_0.jpg,B,61.6,craft,서울과기대_craft,서울과기대,재현작,2859
data/crawled/raw_images/2833_0.jpg,A,79.5,craft,숙명여대_craft,숙명여대,재현작,2833
data/crawled/raw_images/3422_0.jpeg,B,65.6,design_general,인하대_design_general,인하대,재현작,3422
data/crawled/raw_images/381_0.jpg,B,57.9,craft,서울과기대_craft,서울과기대,평소작,381
data/crawled/raw_images/967_0.jpeg,A,69.7,craft,국민대_craft,국민대,재현작,967
data/crawled/raw_images/2177_0.jpg,B,52.7,fashion,동덕여대_fashion,동덕여대,재현작,2177
data/crawled/raw_images/2876_0.jpg,B,66.0,visual_design,동덕여대_visual_design,동덕여대,재현작,2876
data/crawled/raw_images/2809_0.jpg,A,71.4,fine_art,동국대_fine_art,동국대,평소작,2809
data/crawled/raw_images/1325_0.jpg,C,37.3,design_general,인천대_design_general,인천대,재현작,1325
data/crawled/raw_images/3013_0.jpg,C,36.1,visual_design,용인대_visual_design,용인대,재현작,3013
data/crawled/raw_images/2250_0.jpg,A,75.5,fine_art,동국대_fine_art,동국대,평소작,2250
data/crawled/raw_images/896_0.jpg,B,49.3,sculpture,서울시립대_sculpture,서울시립대,평소작,896
data/crawled/raw_images/2847_0.jpg,B,61.6,craft,서울과기대_craft,서울과기대,재현작,2847
data/crawled/raw_images/1417_0.jpg,B,63.7,design_general,덕성여대_design_general,덕성여대,재현작,1417
data/crawled/raw_images/3162_0.jpeg,A,77.7,visual_design,건국대_visual_design,건국대,재현작,3162
data/crawled/raw_images/3665_0.jpg,B,55.7,fashion,동덕여대_fashion,동덕여대,재현작,3665
data/crawled/raw_images/3189_0.jpeg,C,46.8,design_general,삼육대_design_general,삼육대,재현작,3189
data/crawled/raw_images/3180_0.jpg,B,49.6,sculpture,서울시립대_sculpture,서울시립대,평소작,3180
data/crawled/raw_images/3257_0.jpg,B,51.2,animation,청강대_animation,청강대,재현작,3257
data/crawled/raw_images/457_0.jpg,B,61.0,design_general,경기대_design_general,경기대,재현작,457
data/crawled/raw_images/1779_0.jpg,C,43.3,design_general,백석대_design_general,백석대,재현작,1779
data/crawled/raw_images/1632_0.jpg,B,54.1,fine_art,가천대_fine_art,가천대,재현작,1632
data/crawled/raw_images/3513_0.jpg,B,51.8,design_general,경기대_design_general,경기대,재현작,3513
data/crawled/raw_images/3146_0.jpg,B,55.3,craft,동덕여대_craft,동덕여대,재현작,3146
data/crawled/raw_images/2010_0.jpg,A,69.0,design_general,이화여대_design_general,이화여대,재현작,2010
data/crawled/raw_images/2785_0.jpg,A,70.0,design_general,연세대_design_general,연세대,재현작,2785
data/crawled/raw_images/1734_0.jpg,B,58.9,interior,숙명여대_interior,숙명여대,재현작,1734
data/crawled/raw_images/656_0.jpg,B,55.1,design_general,상명대_design_general,상명대,재현작,656
data/crawled/raw_images/2454_0.jpg,B,60.2,animation,청강대_animation,청강대,평소작,2454
data/crawled/raw_images/827_0.jpg,B,65.4,visual_design,단국대_visual_design,단국대,재현작,827
data/crawled/raw_images/454_0.jpg,B,58.3,design_general,상명대_design_general,상명대,재현작,454
data/crawled/raw_images/2203_0.jpg,B,54.3,animation,청강대_animation,청강대,평소작,2203
data/crawled/raw_images/3811_0.jpg,A,80.0,industrial_design,건국대_industrial_design,건국대,재현작,3811
data/crawled/raw_images/1717_0.jpg,A,81.1,visual_design,건국대_visual_design,건국대,재현작,1717
data/crawled/raw_images/374_0.jpg,B,67.4,design_general,인하대_design_general,인하대,평소작,374
data/crawled/raw_images/2828_0.jpg,A,80.9,industrial_design,건국대_industrial_design,건국대,재현작,2828
data/crawled/raw_images/892_0.jpg,B,64.9,visual_design,명지대_visual_design,명지대,평소작,892
data/crawled/raw_images/2354_0.jpg,B,64.4,design_general,한성대_design_general,한성대,재현작,2354
data/crawled/raw_images/3058_0.jpg,A,72.1,design_general,연세대_design_general,연세대,평소작,3058
data/crawled/raw_images/510_0.jpg,S,92.3,fine_art,서울대_fine_art,서울대,평소작,510
data/crawled/raw_images/3344_0.jpg,C,31.3,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,3344
data/crawled/raw_images/2329_0.jpg,A,74.3,fine_art,성신여대_fine_art,성신여대,평소작,2329
data/crawled/raw_images/2588_0.jpg,B,50.5,visual_design,가천대_visual_design,가천대,재현작,2588
data/crawled/raw_images/367_0.png,B,67.8,visual_design,서울여대_visual_design,서울여대,재현작,367
data/crawled/raw_images/980_0.jpg,B,53.2,visual_design,단국대_visual_design,단국대,재현작,980
data/crawled/raw_images/1319_0.jpg,A,68.8,sculpture,국민대_sculpture,국민대,재현작,1319
data/crawled/raw_images/929_0.jpg,B,51.5,fine_art,가천대_fine_art,가천대,평소작,929
data/crawled/raw_images/1924_0.jpg,A,74.6,industrial_design,건국대_industrial_design,건국대,재현작,1924
data/crawled/raw_images/1968_0.jpg,C,34.9,design_general,인천가톨릭대_design_general,인천가톨릭대,재현작,1968
data/crawled/raw_images/3901_0.jpg,B,60.6,visual_design,단국대_visual_design,단국대,재현작,3901
data/crawled/raw_images/1704_0.jpg,A,83.9,fine_art,경희대_fine_art,경희대,재현작,1704
data/crawled/raw_images/3186_0.jpg,B,63.1,design_general,덕성여대_design_general,덕성여대,평소작,3186
data/crawled/raw_images/598_0.jpg,A,68.4,fine_art,성신여대_fine_art,성신여대,평소작,598
data/crawled/raw_images/2491_0.jpg,B,57.8,design_general,상명대_design_general,상명대,재현작,2491
data/crawled/raw_images/2799_0.jpg,B,50.5,industrial_design,서울과기대_industrial_design,서울과기대,평소작,2799
data/crawled/raw_images/3268_0.jpg,B,52.0,design_general,상명대_design_general,상명대,재현작,3268
data/crawled/raw_images/1895_0.jpg,A,73.3,visual_design,한양대_visual_design,한양대,재현작,1895
data/crawled/raw_images/3086_0.jpeg,B,52.0,design_general,상명대_design_general,상명대,재현작,3086
data/crawled/raw_images/3214_0.jpg,C,45.4,design_general,수원대_design_general,수원대,재현작,3214
data/crawled/raw_images/3865_0.jpeg,A,78.1,fine_art,성신여대_fine_art,성신여대,평소작,3865
data/crawled/raw_images/309_0.png,A,77.9,fine_art,이화여대_fine_art,이화여대,평소작,309
data/crawled/raw_images/1178_0.jpg,S,90.0,fine_art,서울대_fine_art,서울대,평소작,1178
data/crawled/raw_images/1812_0.jpg,C,43.9,design_general,백석대_design_general,백석대,평소작,1812
data/crawled/raw_images/3703_0.jpg,A,67.6,visual_design,서울과기대_visual_design,서울과기대,재현작,3703
data/crawled/raw_images/1985_0.jpg,A,74.6,industrial_design,건국대_industrial_design,건국대,재현작,1985
data/crawled/raw_images/3012_0.jpg,A,80.2,interior,건국대_interior,건국대,재현작,3012
data/crawled/raw_images/1497_0.jpg,A,70.3,craft,국민대_craft,국민대,재현작,1497
data/crawled/raw_images/248_0.png,A,71.2,craft,숙명여대_craft,숙명여대,재현작,248
data/crawled/raw_images/1867_0.jpg,A,82.7,craft,성신여대_craft,성신여대,평소작,1867
data/crawled/raw_images/3164_0.jpeg,B,55.4,fashion,건국대_fashion,건국대,재현작,3164
data/crawled/raw_images/716_0.jpg,B,65.4,visual_design,단국대_visual_design,단국대,평소작,716
data/crawled/raw_images/722_0.jpg,C,32.3,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,722
data/crawled/raw_images/2708_0.jpg,B,51.4,fashion,동덕여대_fashion,동덕여대,재현작,2708
data/crawled/raw_images/2384_0.jpg,A,83.3,industrial_design,경희대_industrial_design,경희대,unknown,2384
data/crawled/raw_images/3848_0.jpg,B,52.3,fine_art,가천대_fine_art,가천대,재현작,3848
data/crawled/raw_images/2166_0.jpg,S,85.1,industrial_design,국민대_industrial_design,국민대,재현작,2166
data/crawled/raw_images/3001_0.jpg,A,70.3,fashion,국민대_fashion,국민대,평소작,3001
data/crawled/raw_images/2289_0.jpg,B,64.4,design_general,한성대_design_general,한성대,재현작,2289
data/crawled/raw_images/1516_0.jpg,A,66.8,design_general,연세대_design_general,연세대,평소작,1516
data/crawled/raw_images/2726_0.jpg,B,62.1,industrial_design,단국대_industrial_design,단국대,평소작,2726
data/crawled/raw_images/2745_0.jpg,B,53.3,industrial_design,단국대_industrial_design,단국대,평소작,2745
data/crawled/raw_images/2421_0.jpg,C,48.4,design_general,수원대_design_general,수원대,평소작,2421
data/crawled/raw_images/3407_0.jpg,B,51.8,design_general,경기대_design_general,경기대,재현작,3407
data/crawled/raw_images/3299_0.jpg,B,57.0,animation,청강대_animation,청강대,평소작,3299
data/crawled/raw_images/1466_0.jpg,A,71.8,industrial_design,건국대_industrial_design,건국대,평소작,1466
data/crawled/raw_images/3779_0.jpg,A,69.8,design_general,홍익대_design_general,홍익대,평소작,3779
data/crawled/raw_images/771_0.jpeg,A,80.3,fine_art,경희대_fine_art,경희대,평소작,771
data/crawled/raw_images/3374_0.jpg,B,65.5,design_general,한성대_design_general,한성대,재현작,3374
data/crawled/raw_images/3097_0.jpg,B,67.2,design_general,덕성여대_design_general,덕성여대,재현작,3097
data/crawled/raw_images/2473_0.jpg,C,33.5,design_general,인천대_design_general,인천대,재현작,2473
data/crawled/raw_images/285_0.jpg,B,55.1,fashion,동덕여대_fashion,동덕여대,재현작,285
data/crawled/raw_images/3510_0.jpg,A,82.1,design_general,한양대_design_general,한양대,재현작,3510
data/crawled/raw_images/3617_0.jpg,B,51.1,craft,서울과기대_craft,서울과기대,재현작,3617
data/crawled/raw_images/817_0.jpg,S,90.0,fine_art,서울대_fine_art,서울대,평소작,817
data/crawled/raw_images/1347_0.jpg,A,66.2,visual_design,국민대_visual_design,국민대,재현작,1347
data/crawled/raw_images/1953_0.jpg,B,49.6,sculpture,서울시립대_sculpture,서울시립대,평소작,1953
data/crawled/raw_images/2549_0.jpg,A,69.0,design_general,홍익대_design_general,홍익대,평소작,2549
data/crawled/raw_images/829_0.jpg,B,67.1,design_general,덕성여대_design_general,덕성여대,재현작,829
data/crawled/raw_images/3586_0.jpg,B,54.6,visual_design,단국대_visual_design,단국대,평소작,3586
data/crawled/raw_images/1541_0.jpg,A,79.6,craft,성신여대_craft,성신여대,재현작,1541
data/crawled/raw_images/2989_0.jpg,A,82.4,visual_design,건국대_visual_design,건국대,재현작,2989
data/crawled/raw_images/444_0.jpg,B,53.8,animation,청강대_animation,청강대,평소작,444
data/crawled/raw_images/3242_0.png,S,88.8,fine_art,서울대_fine_art,서울대,unknown,3242
data/crawled/raw_images/3276_0.jpg,A,68.7,craft,숙명여대_craft,숙명여대,재현작,3276
data/crawled/raw_images/3748_0.jpg,B,63.3,visual_design,가천대_visual_design,가천대,재현작,3748
data/crawled/raw_images/2664_0.jpg,A,67.4,craft,국민대_craft,국민대,재현작,2664
data/crawled/raw_images/2699_0.jpg,A,75.4,visual_design,건국대_visual_design,건국대,재현작,2699
data/crawled/raw_images/3157_0.jpg,S,83.5,industrial_design,국민대_industrial_design,국민대,재현작,3157
data/crawled/raw_images/3124_0.jpg,A,66.1,craft,국민대_craft,국민대,재현작,3124
data/crawled/raw_images/2351_0.jpg,B,63.5,craft,동덕여대_craft,동덕여대,재현작,2351
data/crawled/raw_images/1483_0.jpg,A,78.6,visual_design,서울과기대_visual_design,서울과기대,평소작,1483
data/crawled/raw_images/3556_0.jpg,C,48.5,design_general,삼육대_design_general,삼육대,재현작,3556
data/crawled/raw_images/1253_0.jpg,C,41.9,industrial_design,협성대_industrial_design,협성대,재현작,1253
data/crawled/raw_images/3354_0.jpg,C,39.4,industrial_design,협성대_industrial_design,협성대,평소작,3354
data/crawled/raw_images/3695_0.jpg,B,53.8,design_general,상명대_design_general,상명대,재현작,3695
data/crawled/raw_images/1026_0.jpg,A,78.6,fine_art,동국대_fine_art,동국대,평소작,1026
data/crawled/raw_images/1899_0.jpg,S,84.9,industrial_design,국민대_industrial_design,국민대,재현작,1899
data/crawled/raw_images/2725_0.jpg,B,56.5,visual_design,서울시립대_visual_design,서울시립대,평소작,2725
data/crawled/raw_images/2202_0.jpg,B,54.3,animation,청강대_animation,청강대,평소작,2202
data/crawled/raw_images/3275_0.jpg,B,57.4,design_general,인하대_design_general,인하대,재현작,3275
data/crawled/raw_images/3573_0.jpg,B,61.1,design_general,인하대_design_general,인하대,평소작,3573
data/crawled/raw_images/581_0.jpg,A,69.4,fine_art,경희대_fine_art,경희대,평소작,581
data/crawled/raw_images/931_0.jpg,B,49.3,sculpture,서울시립대_sculpture,서울시립대,평소작,931
data/crawled/raw_images/2180_0.jpg,C,47.5,design_general,수원대_design_general,수원대,평소작,2180
data/crawled/raw_images/903_0.jpg,S,83.0,industrial_design,국민대_industrial_design,국민대,재현작,903
data/crawled/raw_images/1158_0.jpg,A,80.6,visual_design,건국대_visual_design,건국대,평소작,1158
data/crawled/raw_images/2848_0.jpg,C,35.1,visual_design,용인대_visual_design,용인대,재현작,2848
data/crawled/raw_images/3801_0.jpg,B,53.1,visual_design,서울여대_visual_design,서울여대,재현작,3801
data/crawled/raw_images/3271_0.jpeg,B,56.9,design_general,경기대_design_general,경기대,재현작,3271
data/crawled/raw_images/1447_0.jpg,A,72.0,visual_design,서울과기대_visual_design,서울과기대,평소작,1447
data/crawled/raw_images/822_0.jpg,S,91.7,fine_art,서울대_fine_art,서울대,평소작,822
data/crawled/raw_images/3506_0.jpg,C,48.0,design_general,수원대_design_general,수원대,재현작,3506
data/crawled/raw_images/1463_0.jpg,B,53.9,craft,단국대_craft,단국대,재현작,1463
data/crawled/raw_images/2176_0.jpg,A,74.6,industrial_design,건국대_industrial_design,건국대,재현작,2176
data/crawled/raw_images/1477_0.jpg,B,53.9,craft,단국대_craft,단국대,평소작,1477
data/crawled/raw_images/1896_0.jpg,B,64.6,fashion,인하대_fashion,인하대,재현작,1896
data/crawled/raw_images/3045_0.jpg,B,64.5,craft,동덕여대_craft,동덕여대,재현작,3045
data/crawled/raw_images/1838_0.jpg,A,78.3,design_general,고려대_design_general,고려대,평소작,1838
data/crawled/raw_images/1381_0.jpg,B,51.8,animation,청강대_animation,청강대,평소작,1381
data/crawled/raw_images/3587_0.jpg,C,47.0,visual_design,서경대_visual_design,서경대,평소작,3587
data/crawled/raw_images/3831_0.jpg,S,87.2,fine_art,서울대_fine_art,서울대,unknown,3831
data/crawled/raw_images/476_0.jpg,A,83.0,visual_design,경희대_visual_design,경희대,재현작,476
data/crawled/raw_images/2624_0.jpg,B,55.5,fine_art,건국대_fine_art,건국대,재현작,2624
data/crawled/raw_images/3196_0.jpg,A,79.4,visual_design,건국대_visual_design,건국대,재현작,3196
data/crawled/raw_images/3540_0.jpg,A,70.4,design_general,연세대_design_general,연세대,평소작,3540
data/crawled/raw_images/868_0.jpg,C,32.3,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,868
data/crawled/raw_images/957_0.jpg,A,74.3,craft,중앙대_craft,중앙대,평소작,957
