image_path_1,image_path_2,label,tier_score_1,tier_score_2,score_gap,pair_type,dept,quality_tier
data/crawled/raw_images/1463_0.jpg,data/crawled/raw_images/2321_0.jpg,-1,53.9,82.5,28.6,same_dept,craft,3
data/crawled/raw_images/3153_0.jpg,data/crawled/raw_images/1130_0.jpg,1,52.0,46.2,5.799999999999997,cross_dept,design_general_vs_visual_design,0
data/crawled/raw_images/884_0.jpg,data/crawled/raw_images/2146_0.jpg,1,91.7,74.9,16.799999999999997,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/214_0.png,data/crawled/raw_images/2016_0.jpg,1,83.0,49.2,33.8,cross_dept,industrial_design_vs_sculpture,0
data/crawled/raw_images/3147_0.jpg,data/crawled/raw_images/3630_0.jpg,-1,64.0,78.2,14.200000000000003,same_dept,fashion,2
data/crawled/raw_images/1492_0.jpg,data/crawled/raw_images/3772_0.jpg,1,58.7,50.8,7.900000000000006,cross_dept,craft_vs_visual_design,0
data/crawled/raw_images/641_0.jpg,data/crawled/raw_images/326_0.png,1,67.0,50.7,16.299999999999997,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/2642_0.jpg,data/crawled/raw_images/1425_0.jpg,1,79.3,56.3,23.0,same_dept,industrial_design,3
data/crawled/raw_images/788_0.jpg,data/crawled/raw_images/1318_0.jpg,1,63.6,48.6,15.0,cross_dept,design_general_vs_sculpture,0
data/crawled/raw_images/1021_0.jpg,data/crawled/raw_images/1279_0.jpg,-1,67.1,72.3,5.200000000000003,same_dept,fine_art,1
data/crawled/raw_images/2371_0.jpg,data/crawled/raw_images/3292_0.jpeg,1,83.7,66.2,17.5,cross_dept,visual_design_vs_craft,0
data/crawled/raw_images/1270_0.jpg,data/crawled/raw_images/1215_0.jpg,1,80.4,65.8,14.600000000000009,same_dept,industrial_design,3
data/crawled/raw_images/1478_0.jpg,data/crawled/raw_images/2133_0.jpg,1,61.4,49.5,11.899999999999999,cross_dept,design_general_vs_visual_design,0
data/crawled/raw_images/1717_0.jpg,data/crawled/raw_images/1455_0.jpg,1,81.1,49.6,31.499999999999993,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/2287_0.jpg,data/crawled/raw_images/2930_0.jpg,1,66.6,58.1,8.499999999999993,same_dept,interior,3
data/crawled/raw_images/2940_0.png,data/crawled/raw_images/1496_0.jpg,1,48.0,35.2,12.799999999999997,cross_dept,design_general_vs_industrial_design,0
data/crawled/raw_images/478_0.jpg,data/crawled/raw_images/1734_0.jpg,1,65.9,58.9,7.000000000000007,cross_dept,fashion_vs_interior,0
data/crawled/raw_images/2448_0.jpg,data/crawled/raw_images/704_0.jpg,-1,50.6,56.8,6.199999999999996,same_dept,animation,2
data/crawled/raw_images/1865_0.jpg,data/crawled/raw_images/2067_0.jpg,1,83.1,71.6,11.5,cross_dept,visual_design_vs_craft,0
data/crawled/raw_images/281_0.jpg,data/crawled/raw_images/3610_0.jpg,1,74.2,67.6,6.6000000000000085,same_dept,fine_art,1
data/crawled/raw_images/1900_0.jpg,data/crawled/raw_images/1182_0.jpg,1,62.9,55.0,7.899999999999999,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/358_0.png,data/crawled/raw_images/1866_0.jpg,1,53.5,35.3,18.200000000000003,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/2134_0.jpg,data/crawled/raw_images/446_0.jpg,1,63.4,56.6,6.799999999999997,cross_dept,design_general_vs_visual_design,0
data/crawled/raw_images/2837_0.jpg,data/crawled/raw_images/1392_0.jpg,-1,50.5,69.7,19.200000000000003,same_dept,visual_design,3
data/crawled/raw_images/2547_0.png,data/crawled/raw_images/2863_0.png,1,89.9,66.2,23.700000000000003,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/1280_0.jpg,data/crawled/raw_images/275_0.jpg,1,71.7,50.7,21.0,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/2257_0.jpg,data/crawled/raw_images/2549_0.jpg,1,76.5,69.0,7.5,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/2458_0.jpg,data/crawled/raw_images/3327_0.jpg,1,66.8,56.7,10.099999999999994,cross_dept,design_general_vs_animation,0
data/crawled/raw_images/2858_0.jpg,data/crawled/raw_images/2847_0.jpg,1,82.3,61.6,20.699999999999996,same_dept,craft,3
data/crawled/raw_images/3617_0.jpg,data/crawled/raw_images/2361_0.jpg,-1,51.1,63.5,12.399999999999999,same_dept,craft,3
data/crawled/raw_images/3311_0.jpeg,data/crawled/raw_images/3128_0.jpeg,1,60.6,47.2,13.399999999999999,same_dept,industrial_design,3
data/crawled/raw_images/742_0.jpg,data/crawled/raw_images/2220_0.jpg,1,76.2,68.0,8.200000000000003,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/2115_0.jpg,data/crawled/raw_images/1979_0.jpg,1,59.4,48.4,11.0,same_dept,visual_design,3
data/crawled/raw_images/1713_0.jpg,data/crawled/raw_images/1749_0.jpg,1,83.2,64.6,18.60000000000001,same_dept,fashion,2
data/crawled/raw_images/737_0.jpg,data/crawled/raw_images/3479_0.jpg,1,66.6,57.4,9.199999999999996,same_dept,interior,3
data/crawled/raw_images/594_0.jpg,data/crawled/raw_images/2230_0.jpg,1,68.4,60.7,7.700000000000003,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/3638_0.jpeg,data/crawled/raw_images/3328_0.jpg,1,72.7,60.1,12.600000000000001,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/2304_0.jpg,data/crawled/raw_images/3098_0.jpg,1,80.9,66.3,14.600000000000009,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/1906_0.jpg,data/crawled/raw_images/3144_0.jpg,-1,75.2,81.9,6.700000000000003,same_dept,visual_design,1
data/crawled/raw_images/2972_0.jpg,data/crawled/raw_images/1392_0.jpg,1,76.6,69.7,6.8999999999999915,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/3613_0.jpg,data/crawled/raw_images/3133_0.jpg,1,71.3,52.0,19.299999999999997,same_dept,design_general,3
data/crawled/raw_images/2333_0.jpg,data/crawled/raw_images/3795_0.jpg,1,83.7,63.2,20.5,same_dept,visual_design,3
data/crawled/raw_images/968_0.jpeg,data/crawled/raw_images/3264_0.jpg,1,67.1,53.1,13.999999999999993,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/3325_0.jpg,data/crawled/raw_images/1946_0.jpg,1,65.5,49.6,15.899999999999999,cross_dept,design_general_vs_sculpture,0
data/crawled/raw_images/2115_0.jpg,data/crawled/raw_images/826_0.jpg,-1,59.4,79.0,19.6,same_dept,visual_design,3
data/crawled/raw_images/2213_0.jpg,data/crawled/raw_images/2848_0.jpg,1,54.3,35.1,19.199999999999996,same_dept,visual_design,3
data/crawled/raw_images/366_0.png,data/crawled/raw_images/646_0.jpg,1,77.3,68.4,8.899999999999991,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/1726_0.png,data/crawled/raw_images/1919_0.jpg,1,67.8,49.2,18.599999999999994,cross_dept,visual_design_vs_sculpture,0
data/crawled/raw_images/3821_0.jpg,data/crawled/raw_images/1601_0.jpg,1,87.2,65.8,21.400000000000006,same_dept,fine_art,1
data/crawled/raw_images/1416_0.jpg,data/crawled/raw_images/1865_0.jpg,-1,69.8,83.1,13.299999999999997,same_dept,visual_design,2
data/crawled/raw_images/2833_0.jpg,data/crawled/raw_images/1681_0.jpg,1,79.5,55.0,24.5,same_dept,craft,3
data/crawled/raw_images/971_0.jpg,data/crawled/raw_images/1012_0.jpg,1,68.7,49.2,19.5,same_dept,sculpture,1
data/crawled/raw_images/1172_0.jpg,data/crawled/raw_images/665_0.jpg,-1,57.5,92.8,35.3,same_dept,fine_art,3
data/crawled/raw_images/720_0.jpg,data/crawled/raw_images/750_0.jpg,1,63.0,57.3,5.700000000000003,cross_dept,industrial_design_vs_craft,0
data/crawled/raw_images/2304_0.jpg,data/crawled/raw_images/1974_0.jpg,1,80.9,65.7,15.200000000000003,cross_dept,industrial_design_vs_fashion,0
data/crawled/raw_images/646_0.jpg,data/crawled/raw_images/3827_0.jpg,-1,68.4,87.2,18.799999999999997,same_dept,fine_art,1
data/crawled/raw_images/1070_0.jpg,data/crawled/raw_images/2809_0.jpg,1,76.4,71.4,5.0,same_dept,fine_art,1
data/crawled/raw_images/3676_0.jpeg,data/crawled/raw_images/3179_0.jpeg,1,64.5,57.9,6.600000000000001,same_dept,fine_art,1
data/crawled/raw_images/1899_0.jpg,data/crawled/raw_images/1840_0.jpg,1,84.9,58.5,26.400000000000006,cross_dept,industrial_design_vs_craft,0
data/crawled/raw_images/2215_0.jpg,data/crawled/raw_images/3154_0.jpg,-1,51.3,68.5,17.200000000000003,same_dept,craft,3
data/crawled/raw_images/2329_0.jpg,data/crawled/raw_images/2728_0.jpg,1,74.3,59.0,15.299999999999997,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/573_0.png,data/crawled/raw_images/2243_0.jpg,-1,52.5,62.3,9.799999999999997,same_dept,fashion,3
data/crawled/raw_images/252_0.png,data/crawled/raw_images/1116_0.jpg,-1,68.0,78.9,10.900000000000006,same_dept,fine_art,1
data/crawled/raw_images/1734_0.jpg,data/crawled/raw_images/3421_0.jpg,-1,58.9,80.8,21.9,same_dept,interior,3
data/crawled/raw_images/237_0.png,data/crawled/raw_images/3209_0.jpg,1,65.5,56.2,9.299999999999997,cross_dept,fashion_vs_visual_design,0
data/crawled/raw_images/1634_0.jpg,data/crawled/raw_images/3877_0.jpg,1,60.4,52.3,8.100000000000001,cross_dept,design_general_vs_fine_art,0
data/crawled/raw_images/3597_0.png,data/crawled/raw_images/1666_0.jpg,1,89.6,60.2,29.39999999999999,cross_dept,design_general_vs_animation,0
data/crawled/raw_images/2963_0.jpg,data/crawled/raw_images/594_0.jpg,1,78.7,68.4,10.299999999999997,same_dept,fine_art,1
data/crawled/raw_images/2325_0.jpg,data/crawled/raw_images/1423_0.jpg,1,66.6,55.0,11.599999999999994,same_dept,interior,3
data/crawled/raw_images/3005_0.jpg,data/crawled/raw_images/3253_0.jpg,1,59.1,51.2,7.899999999999999,same_dept,animation,3
data/crawled/raw_images/2044_0.jpg,data/crawled/raw_images/1003_0.jpg,1,95.9,57.2,38.7,same_dept,fine_art,1
data/crawled/raw_images/3662_0.jpg,data/crawled/raw_images/3364_0.jpeg,1,72.5,65.6,6.900000000000006,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/3898_0.png,data/crawled/raw_images/3327_0.jpg,-1,50.1,56.7,6.600000000000001,same_dept,animation,3
data/crawled/raw_images/997_0.jpg,data/crawled/raw_images/2911_0.jpg,-1,50.2,66.0,15.799999999999997,same_dept,visual_design,3
data/crawled/raw_images/567_0.jpg,data/crawled/raw_images/2728_0.jpg,1,64.5,59.0,5.5,same_dept,industrial_design,1
data/crawled/raw_images/237_0.png,data/crawled/raw_images/2036_0.jpg,1,65.5,55.0,10.5,cross_dept,fashion_vs_industrial_design,0
data/crawled/raw_images/580_0.jpg,data/crawled/raw_images/3045_0.jpg,1,70.1,64.5,5.599999999999994,cross_dept,sculpture_vs_craft,0
data/crawled/raw_images/2299_0.jpg,data/crawled/raw_images/1200_0.jpg,1,74.3,66.5,7.799999999999997,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/2349_0.jpg,data/crawled/raw_images/1995_0.jpg,1,61.1,53.6,7.5,cross_dept,design_general_vs_craft,0
data/crawled/raw_images/3313_0.jpg,data/crawled/raw_images/3077_0.jpg,1,83.4,49.2,34.2,cross_dept,fashion_vs_industrial_design,0
data/crawled/raw_images/558_0.jpg,data/crawled/raw_images/981_0.jpg,1,60.0,51.3,8.700000000000003,cross_dept,animation_vs_fashion,0
data/crawled/raw_images/2682_0.jpg,data/crawled/raw_images/1690_0.jpg,1,73.5,65.8,7.700000000000003,cross_dept,craft_vs_visual_design,0
data/crawled/raw_images/3754_0.jpg,data/crawled/raw_images/406_0.jpg,1,72.0,59.8,12.200000000000003,same_dept,design_general,3
data/crawled/raw_images/808_0.jpg,data/crawled/raw_images/543_0.jpg,-1,64.5,75.6,11.099999999999994,same_dept,visual_design,1
data/crawled/raw_images/1610_0.jpg,data/crawled/raw_images/1782_0.jpg,1,73.5,62.0,11.5,cross_dept,design_general_vs_industrial_design,0
data/crawled/raw_images/1721_0.jpg,data/crawled/raw_images/709_0.jpg,1,62.5,57.3,5.200000000000003,same_dept,craft,1
data/crawled/raw_images/695_0.jpg,data/crawled/raw_images/668_0.jpg,1,63.6,55.0,8.600000000000001,cross_dept,design_general_vs_craft,0
data/crawled/raw_images/1523_0.jpg,data/crawled/raw_images/3154_0.jpg,1,85.5,68.5,17.0,cross_dept,industrial_design_vs_craft,0
data/crawled/raw_images/3522_0.jpg,data/crawled/raw_images/3726_0.jpg,-1,48.5,71.3,22.799999999999997,same_dept,design_general,3
data/crawled/raw_images/475_0.jpg,data/crawled/raw_images/3479_0.jpg,1,63.9,57.4,6.5,cross_dept,design_general_vs_interior,0
data/crawled/raw_images/1924_0.jpg,data/crawled/raw_images/2335_0.jpg,1,74.6,48.4,26.199999999999996,cross_dept,industrial_design_vs_design_general,0
data/crawled/raw_images/3543_0.png,data/crawled/raw_images/3170_0.jpg,-1,48.0,56.1,8.100000000000001,same_dept,visual_design,3
data/crawled/raw_images/2322_0.jpg,data/crawled/raw_images/1000_0.jpg,1,83.2,40.4,42.800000000000004,cross_dept,fashion_vs_design_general,0
data/crawled/raw_images/843_0.jpg,data/crawled/raw_images/1677_0.jpeg,1,69.5,55.9,13.600000000000001,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/1872_0.jpg,data/crawled/raw_images/3916_0.jpg,1,72.3,65.8,6.5,same_dept,visual_design,3
data/crawled/raw_images/2247_0.jpg,data/crawled/raw_images/2572_0.jpg,1,70.3,35.9,34.4,cross_dept,sculpture_vs_design_general,0
data/crawled/raw_images/1899_0.jpg,data/crawled/raw_images/1542_0.jpg,1,84.9,49.4,35.50000000000001,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/2288_0.jpg,data/crawled/raw_images/896_0.jpg,1,83.9,49.3,34.60000000000001,cross_dept,fine_art_vs_sculpture,0
data/crawled/raw_images/569_0.jpg,data/crawled/raw_images/2977_0.jpg,1,55.8,44.6,11.199999999999996,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/3580_0.jpg,data/crawled/raw_images/2635_0.jpg,1,68.8,44.0,24.799999999999997,cross_dept,craft_vs_design_general,0
data/crawled/raw_images/954_0.jpg,data/crawled/raw_images/382_0.jpg,1,77.4,57.9,19.500000000000007,cross_dept,visual_design_vs_craft,0
data/crawled/raw_images/2799_0.jpg,data/crawled/raw_images/3354_0.jpg,1,50.5,39.4,11.100000000000001,same_dept,industrial_design,1
data/crawled/raw_images/1231_0.jpg,data/crawled/raw_images/3203_0.jpg,-1,67.0,72.6,5.599999999999994,same_dept,visual_design,3
data/crawled/raw_images/891_0.jpg,data/crawled/raw_images/3661_0.jpg,1,78.8,51.0,27.799999999999997,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/2396_0.jpg,data/crawled/raw_images/1358_0.jpg,-1,47.1,73.0,25.9,same_dept,design_general,3
data/crawled/raw_images/334_0.png,data/crawled/raw_images/2949_0.jpg,1,79.5,70.3,9.200000000000003,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/406_0.jpg,data/crawled/raw_images/3763_0.jpg,-1,59.8,72.0,12.200000000000003,same_dept,design_general,3
data/crawled/raw_images/2113_0.jpg,data/crawled/raw_images/473_0.jpg,1,83.5,77.9,5.599999999999994,same_dept,fine_art,1
data/crawled/raw_images/2993_0.jpg,data/crawled/raw_images/1805_0.jpg,1,58.0,52.8,5.200000000000003,same_dept,animation,2
data/crawled/raw_images/1409_0.jpg,data/crawled/raw_images/3066_0.jpeg,1,55.0,47.3,7.700000000000003,cross_dept,craft_vs_industrial_design,0
data/crawled/raw_images/2017_0.jpg,data/crawled/raw_images/2822_0.png,1,71.6,47.7,23.89999999999999,cross_dept,craft_vs_industrial_design,0
data/crawled/raw_images/1912_0.jpg,data/crawled/raw_images/1187_0.jpg,1,69.0,59.6,9.399999999999999,same_dept,design_general,3
data/crawled/raw_images/3811_0.jpg,data/crawled/raw_images/2517_0.jpg,1,80.0,55.0,25.0,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/2293_0.jpg,data/crawled/raw_images/1388_0.jpg,1,77.8,61.4,16.4,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/542_0.jpg,data/crawled/raw_images/2454_0.jpg,1,70.6,60.2,10.399999999999991,cross_dept,craft_vs_animation,0
data/crawled/raw_images/3824_0.jpg,data/crawled/raw_images/988_0.jpg,1,87.2,55.0,32.2,same_dept,fine_art,1
data/crawled/raw_images/3553_0.jpg,data/crawled/raw_images/2345_0.jpg,1,89.1,79.5,9.599999999999994,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/230_0.png,data/crawled/raw_images/868_0.jpg,1,48.2,32.3,15.900000000000006,cross_dept,sculpture_vs_design_general,0
data/crawled/raw_images/1611_0.jpg,data/crawled/raw_images/3586_0.jpg,1,66.2,54.6,11.600000000000001,same_dept,visual_design,1
data/crawled/raw_images/2323_0.jpg,data/crawled/raw_images/563_0.jpg,1,64.4,50.0,14.400000000000006,cross_dept,design_general_vs_fine_art,0
data/crawled/raw_images/1628_0.jpg,data/crawled/raw_images/1806_0.jpg,-1,54.3,60.2,5.900000000000006,same_dept,animation,2
data/crawled/raw_images/3854_0.jpeg,data/crawled/raw_images/2036_0.jpg,1,78.1,55.0,23.099999999999994,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/3389_0.jpg,data/crawled/raw_images/3510_0.jpg,-1,58.8,82.1,23.299999999999997,same_dept,design_general,3
data/crawled/raw_images/2947_0.jpg,data/crawled/raw_images/1894_0.jpg,-1,48.0,71.5,23.5,same_dept,design_general,3
data/crawled/raw_images/2467_0.jpg,data/crawled/raw_images/3372_0.jpg,-1,50.6,56.1,5.5,same_dept,animation,2
data/crawled/raw_images/3467_0.jpg,data/crawled/raw_images/898_0.jpg,1,57.2,49.2,8.0,cross_dept,animation_vs_sculpture,0
data/crawled/raw_images/1244_0.jpg,data/crawled/raw_images/2418_0.jpg,1,72.0,65.3,6.700000000000003,same_dept,visual_design,1
data/crawled/raw_images/3676_0.jpeg,data/crawled/raw_images/3382_0.jpg,1,64.5,51.6,12.899999999999999,same_dept,fine_art,1
data/crawled/raw_images/3674_0.jpg,data/crawled/raw_images/1229_0.jpg,1,73.9,67.8,6.1000000000000085,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/2145_0.jpg,data/crawled/raw_images/576_0.jpg,1,56.9,48.6,8.299999999999997,cross_dept,fashion_vs_sculpture,0
data/crawled/raw_images/3384_0.jpg,data/crawled/raw_images/1000_0.jpg,1,83.5,40.4,43.1,cross_dept,craft_vs_design_general,0
data/crawled/raw_images/392_0.png,data/crawled/raw_images/549_0.jpg,1,68.0,48.6,19.4,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/1628_0.jpg,data/crawled/raw_images/1666_0.jpg,-1,54.3,60.2,5.900000000000006,same_dept,animation,2
data/crawled/raw_images/649_0.jpg,data/crawled/raw_images/1740_0.jpg,1,68.2,57.9,10.300000000000004,same_dept,fine_art,1
data/crawled/raw_images/2269_0.jpg,data/crawled/raw_images/1939_0.jpg,1,67.4,49.6,17.800000000000004,cross_dept,design_general_vs_sculpture,0
data/crawled/raw_images/1962_0.jpg,data/crawled/raw_images/1076_0.jpg,1,84.9,48.1,36.800000000000004,cross_dept,industrial_design_vs_fine_art,0
data/crawled/raw_images/3320_0.png,data/crawled/raw_images/3299_0.jpg,1,62.8,57.0,5.799999999999997,cross_dept,fashion_vs_animation,0
data/crawled/raw_images/3604_0.jpg,data/crawled/raw_images/2343_0.jpg,1,70.0,57.8,12.200000000000003,same_dept,design_general,3
data/crawled/raw_images/1206_0.jpg,data/crawled/raw_images/1182_0.jpg,1,72.0,55.0,17.0,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/2198_0.png,data/crawled/raw_images/895_0.jpeg,1,55.0,49.3,5.700000000000003,cross_dept,craft_vs_sculpture,0
data/crawled/raw_images/2651_0.jpg,data/crawled/raw_images/2858_0.jpg,-1,71.0,82.3,11.299999999999997,same_dept,craft,3
data/crawled/raw_images/2070_0.jpg,data/crawled/raw_images/2467_0.jpg,1,67.8,50.6,17.199999999999996,cross_dept,visual_design_vs_animation,0
data/crawled/raw_images/1668_0.jpg,data/crawled/raw_images/2619_0.jpg,1,52.8,44.1,8.699999999999996,cross_dept,animation_vs_design_general,0
data/crawled/raw_images/3236_0.png,data/crawled/raw_images/1115_0.jpg,1,88.8,78.9,9.899999999999991,same_dept,fine_art,1
data/crawled/raw_images/1433_0.jpg,data/crawled/raw_images/1585_0.jpg,1,69.6,48.6,20.999999999999993,cross_dept,industrial_design_vs_sculpture,0
data/crawled/raw_images/581_0.jpg,data/crawled/raw_images/227_0.png,-1,69.4,77.1,7.699999999999989,same_dept,fine_art,1
data/crawled/raw_images/1015_0.jpg,data/crawled/raw_images/680_0.jpg,1,70.4,55.0,15.400000000000006,cross_dept,design_general_vs_fine_art,0
data/crawled/raw_images/3864_0.jpeg,data/crawled/raw_images/465_0.jpg,-1,52.3,92.3,40.0,same_dept,fine_art,1
data/crawled/raw_images/1339_0.jpg,data/crawled/raw_images/3382_0.jpg,1,72.3,51.6,20.699999999999996,same_dept,fine_art,1
data/crawled/raw_images/934_0.jpg,data/crawled/raw_images/1012_0.jpg,1,79.7,49.2,30.5,cross_dept,visual_design_vs_sculpture,0
data/crawled/raw_images/1906_0.jpg,data/crawled/raw_images/3848_0.jpg,1,75.2,52.3,22.900000000000006,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/1087_0.jpg,data/crawled/raw_images/491_0.jpg,-1,52.2,97.6,45.39999999999999,same_dept,design_general,1
data/crawled/raw_images/3792_0.jpg,data/crawled/raw_images/2101_0.jpg,1,71.3,49.3,22.0,same_dept,design_general,3
data/crawled/raw_images/1024_0.jpg,data/crawled/raw_images/2827_0.png,1,70.6,44.3,26.299999999999997,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/3906_0.jpg,data/crawled/raw_images/3325_0.jpg,1,77.8,65.5,12.299999999999997,same_dept,design_general,2
data/crawled/raw_images/525_0.jpg,data/crawled/raw_images/2115_0.jpg,1,73.4,59.4,14.000000000000007,cross_dept,craft_vs_visual_design,0
data/crawled/raw_images/1027_0.jpg,data/crawled/raw_images/783_0.jpg,-1,50.1,81.3,31.199999999999996,same_dept,fine_art,1
data/crawled/raw_images/1377_0.jpg,data/crawled/raw_images/274_0.jpg,1,85.3,75.4,9.899999999999991,same_dept,industrial_design,3
data/crawled/raw_images/2676_0.jpg,data/crawled/raw_images/1781_0.jpg,1,72.9,43.3,29.60000000000001,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/1611_0.jpg,data/crawled/raw_images/2462_0.jpg,-1,66.2,81.5,15.299999999999997,same_dept,visual_design,1
data/crawled/raw_images/3045_0.jpg,data/crawled/raw_images/2137_0.jpg,1,64.5,55.2,9.299999999999997,cross_dept,craft_vs_industrial_design,0
data/crawled/raw_images/3332_0.jpg,data/crawled/raw_images/371_0.jpg,1,81.8,67.9,13.899999999999991,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/491_0.jpg,data/crawled/raw_images/1314_0.jpg,1,97.6,72.7,24.89999999999999,cross_dept,design_general_vs_industrial_design,0
data/crawled/raw_images/2173_0.jpg,data/crawled/raw_images/1002_0.jpg,-1,55.0,75.8,20.799999999999997,same_dept,fine_art,1
data/crawled/raw_images/3691_0.png,data/crawled/raw_images/3109_0.jpg,1,55.7,46.8,8.900000000000006,cross_dept,fashion_vs_design_general,0
data/crawled/raw_images/2437_0.jpg,data/crawled/raw_images/2256_0.jpg,1,83.2,76.5,6.700000000000003,cross_dept,fashion_vs_fine_art,0
data/crawled/raw_images/3558_0.jpg,data/crawled/raw_images/833_0.jpg,1,74.7,46.4,28.300000000000004,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/3016_0.jpg,data/crawled/raw_images/1734_0.jpg,1,65.7,58.9,6.800000000000004,cross_dept,design_general_vs_interior,0
data/crawled/raw_images/1462_0.jpg,data/crawled/raw_images/3695_0.jpg,1,68.3,53.8,14.5,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/996_0.jpg,data/crawled/raw_images/2677_0.jpg,1,72.1,54.0,18.099999999999994,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/3369_0.jpg,data/crawled/raw_images/937_0.jpg,-1,51.6,72.0,20.4,same_dept,fine_art,1
data/crawled/raw_images/3604_0.jpg,data/crawled/raw_images/1154_0.jpg,1,70.0,31.0,39.0,same_dept,design_general,3
data/crawled/raw_images/1158_0.jpg,data/crawled/raw_images/1936_0.jpg,1,80.6,49.6,30.999999999999993,cross_dept,visual_design_vs_sculpture,0
data/crawled/raw_images/3716_0.jpg,data/crawled/raw_images/2316_0.jpg,1,80.0,57.6,22.4,cross_dept,industrial_design_vs_fine_art,0
data/crawled/raw_images/3913_0.png,data/crawled/raw_images/1314_0.jpg,-1,49.5,72.7,23.200000000000003,same_dept,industrial_design,3
data/crawled/raw_images/1704_0.jpg,data/crawled/raw_images/3771_0.png,1,83.9,65.1,18.80000000000001,cross_dept,fine_art_vs_fashion,0
data/crawled/raw_images/1516_0.jpg,data/crawled/raw_images/3000_0.jpg,1,66.8,61.8,5.0,cross_dept,design_general_vs_fashion,0
data/crawled/raw_images/2510_0.jpg,data/crawled/raw_images/3390_0.jpg,1,65.1,48.8,16.299999999999997,cross_dept,fashion_vs_design_general,0
data/crawled/raw_images/1470_0.jpg,data/crawled/raw_images/620_0.jpg,1,70.3,58.2,12.099999999999994,cross_dept,craft_vs_fashion,0
data/crawled/raw_images/440_0.jpg,data/crawled/raw_images/1450_0.png,-1,64.8,81.9,17.10000000000001,same_dept,industrial_design,2
data/crawled/raw_images/2049_0.jpg,data/crawled/raw_images/1550_0.jpg,1,79.9,49.7,30.200000000000003,cross_dept,interior_vs_visual_design,0
data/crawled/raw_images/2250_0.jpg,data/crawled/raw_images/2925_0.jpg,1,75.5,58.5,17.0,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/2671_0.jpg,data/crawled/raw_images/2664_0.jpg,-1,55.1,67.4,12.300000000000004,same_dept,craft,3
data/crawled/raw_images/1055_0.jpg,data/crawled/raw_images/794_0.jpg,1,72.1,64.4,7.699999999999989,same_dept,design_general,3
data/crawled/raw_images/3354_0.jpg,data/crawled/raw_images/2726_0.jpg,-1,39.4,62.1,22.700000000000003,same_dept,industrial_design,1
data/crawled/raw_images/3271_0.jpeg,data/crawled/raw_images/3026_0.jpg,1,56.9,49.1,7.799999999999997,same_dept,design_general,3
data/crawled/raw_images/324_0.jpg,data/crawled/raw_images/1293_0.jpg,1,70.7,59.8,10.900000000000006,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/1271_0.jpg,data/crawled/raw_images/1854_0.jpg,1,64.9,56.3,8.600000000000009,same_dept,visual_design,3
data/crawled/raw_images/1137_0.jpg,data/crawled/raw_images/2380_0.jpg,-1,61.3,67.5,6.200000000000003,same_dept,industrial_design,1
data/crawled/raw_images/3344_0.jpg,data/crawled/raw_images/860_0.jpg,-1,31.3,81.7,50.400000000000006,same_dept,design_general,1
data/crawled/raw_images/1230_0.jpg,data/crawled/raw_images/2071_0.jpeg,1,79.1,49.7,29.39999999999999,cross_dept,interior_vs_visual_design,0
